Site,Artifact_No,Artifact_Type,Art_Class,Condensed_Cores,Archaeological_Stage,Tool_Type,Art_Category,Dissolution,Patination,Abrasion,Edge_Damage,Patina_Condensed,Condition,Length,Max_Width,Thickness,Platform_Width,Platform_Height,X_Coord,Y_Coord,Z_Coord,X_Origin,Y_Origin,Z-Origin,Distance,Zdistance
76,109,42,Tool,,Upper / Late Pal,foliate (bifacial & trifacial),bif_tools,1,1,1,1,,m,114.87,71.02,15.74,,,282.358,172.823,529.964,295,185,530.5,17.56094499,0.536
76,199,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,1,,c,142.87,80.41,34.3,,,266.953,138.074,529.1,295,185,530.5,54.68677797,1.4
76,210,61,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,3,3,,pm,93.61,73.86,14.59,39.77,13.54,297.009,166.27,529.765,295,185,530.5,18.85176931,0.735
76,15,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,3,4,,c,109.51,86.88,41.17,,,288.636,141.186,529.418,295,185,530.5,44.28699376,1.082
76,121,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,4,,c,140.64,84.84,47.27,,,262.848,139.114,529.01,295,185,530.5,56.04905173,1.49
76,182,13,Core,discoid,Lower Pal,,,6,6,4,4,,c,69.92,58.54,38.54,,,270.708,173.557,529.891,295,185,530.5,26.85915848,0.609
76,6,19,Core,,,,,1,2,1,2,,,,,,,,296.399,155.008,529.531,295,185,530.5,30.04024344,0.969
76,68,27,Debitage,,,,,1,3,1,2,,c,115.4,29.35,26.19,,,289.384,170.549,529.897,295,185,530.5,15.51562006,0.603
76,106,27,Debitage,,,,,1,3,1,2,,c,113.77,30.84,35.12,,,291.947,170.288,529.898,295,185,530.5,15.03749171,0.602
76,3,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,4,,c,153.44,86.89,59.87,,,293.371,149.593,529.447,295,185,530.5,35.46009164,1.053
76,80,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,4,,c,134.09,84.12,39.43,,,276.664,140.739,529.276,295,185,530.5,47.92434864,1.224
76,186,21,Debitage,,,,blades_cores,1,3,1,2,,c,73.91,30.88,9.75,20.54,11.65,270.792,162.057,529.551,295,185,530.5,33.36628709,0.949
76,187,27,Debitage,,,,,1,3,1,2,,md,74.79,31.64,15.73,,,271.388,161.943,529.583,295,185,530.5,33.01503721,0.917
76,188,27,Debitage,,,,,1,3,1,2,,c,108.38,36.29,70.42,28.05,11.87,271.237,162.153,529.525,295,185,530.5,32.97902671,0.975
76,123,1,Core,uni_flake,,,flakes_cores,1,2,1,2,,c,65.16,69.99,30.69,,,263.007,139.749,528.937,295,185,530.5,55.44049079,1.563
76,67,2,Core,uni_blade,,,blades_cores,1,3,1,2,,c,160.69,38.17,63.94,,,288.752,170.487,529.906,295,185,530.5,15.81194197,0.594
76,189,2,Core,uni_blade,,,blades_cores,1,3,1,2,,c,93.38,36.83,61.96,,,271.51,162.171,529.581,295,185,530.5,32.76870309,0.919
76,65,1,Core,uni_flake,,,flakes_cores,1,4,1,3,,c,46.49,30.34,38.72,,,291.565,168.694,529.845,295,185,530.5,16.67674687,0.655
76,145,52,Tool,,,,,1,3,1,3,,c,91.58,42.89,17.22,22.44,13.39,248.361,172.67,529.566,295,185,530.5,48.25036349,0.934
76,124,1,Core,uni_flake,,,flakes_cores,2,4,1,3,,c,51.33,50.13,33.23,,,263.092,140.119,528.964,295,185,530.5,55.08887293,1.536
76,66,21,Debitage,,,,blades_cores,2,4,1,3,,c,82.66,33.73,8.46,21.58,8.72,289.263,170.042,529.917,295,185,530.5,16.03105804,0.583
76,82,21,Debitage,,,,blades_cores,2,3,1,3,,pm,71.28,27.52,9.23,12.15,5.77,281.546,140.703,529.35,295,185,530.5,46.30936002,1.15
76,104,18,Core,indeterm,,,,2,3,1,3,,c,106.31,109.07,61,,,294.794,166.792,529.798,295,185,530.5,18.22269201,0.702
76,105,21,Debitage,,,,blades_cores,2,4,1,3,,c,142.23,53.18,17,24.42,14.13,294.559,165.966,529.764,295,185,530.5,19.05332866,0.736
76,89,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,4,,c,146.98,97.76,32.64,,,275.274,156.117,529.401,295,185,530.5,34.99357893,1.099
76,98,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,4,,pm,99.29,68.76,29.81,,,289.919,156.564,529.542,295,185,530.5,28.90225633,0.958
76,142,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,5,7,2,5,,md,67.89,46.89,23.1,,,279.035,166.306,529.642,295,185,530.5,24.59843542,0.858
76,118,21,Debitage,,,,blades_cores,3,5,1,3,,c,121.14,46.56,16.39,31.73,7.88,274.746,175.191,529.931,295,185,530.5,22.51143616,0.569
76,102,27,Debitage,,,,,3,4,1,3,,c,137,34.75,21.49,27.04,13.64,292.284,166.903,529.817,295,185,530.5,18.3124153,0.683
76,125,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,5,7,3,5,,c,79.33,56.46,20.36,,,263.206,140.133,528.966,295,185,530.5,55.01144682,1.534
76,42,43,Tool,,,"misc (notch, perf, rp, dent, trunc)",,4,5,2,3,,c,91.83,38.73,12.73,18.23,9.85,290.018,146.419,529.409,295,185,530.5,38.91663097,1.091
76,72,27,Debitage,,,,,4,6,2,3,,c,159.5,57.04,22.34,31.73,17.85,281.347,160.443,529.572,295,185,530.5,28.11248552,0.928
76,180,47,Tool,,,endscraper,,4,3,2,3,,c,67.74,65,17.6,17.17,9.61,270.422,185.837,530.398,295,185,530.5,24.59245935,0.102
76,160,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,5,7,3,5,,c,94.71,81.75,37.8,,,274.224,180.298,530.047,295,185,530.5,21.30624765,0.453
76,97,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,3,5,,c,94.89,74.8,31.29,,,291.784,154.664,529.496,295,185,530.5,30.5225092,1.004
76,13,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,5,,c,147.5,90.4,55.06,,,289.928,148.533,529.397,295,185,530.5,36.8345474,1.103
76,201,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,5,,c,138.4,90.33,33.56,,,268.553,139.428,529.135,295,185,530.5,52.70781933,1.365
76,21,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,5,,c,123.87,70.38,39.16,,,287.21,144.067,529.395,295,185,530.5,41.68231776,1.105
76,117,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,5,,c,134.79,83.96,33.34,,,274.072,172.845,529.858,295,185,530.5,24.21027412,0.642
76,32,2,Core,uni_blade,,,blades_cores,4,6,2,3,,c,47.78,67.74,59.24,,,281.561,144.194,529.314,295,185,530.5,42.97840101,1.186
76,194,41,Tool,,,sidescraper,,5,5,2,3,,c,76.8,64.94,22,,,289.56,160.25,529.546,295,185,530.5,25.35875028,0.954
76,193,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,5,,c,162.14,120.91,46.38,,,281.755,156.827,529.466,295,185,530.5,31.1483083,1.034
76,175,18,Core,indeterm,,,,4,6,3,3,,c,80.91,56.68,32.23,,,270.701,178.513,530.056,295,185,530.5,25.15392029,0.444
76,47,47,Tool,,,endscraper,,4,6,3,3,,c,133.34,51.73,22.68,34.13,14.75,285.689,142.704,529.373,295,185,530.5,43.32339398,1.127
76,49,41,Tool,,,sidescraper,,4,6,3,3,,c,75.88,102.98,52.77,,,284.168,145.185,529.355,295,185,530.5,41.27805075,1.145
76,55,27,Debitage,,,,,4,6,3,3,,c,134.64,61.39,23.89,41.12,23.89,278.283,146.879,529.285,295,185,530.5,41.64306611,1.215
76,4,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,5,,c,154.43,86.59,32.33,,,296.239,149.112,529.459,295,185,530.5,35.92446723,1.041
76,113,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,5,,c,155.71,124.71,34.29,,,269.78,157.499,529.355,295,185,530.5,37.3318152,1.145
76,158,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,5,,c,168.26,94.51,41.88,,,273.841,179.12,529.93,295,185,530.5,21.96821752,0.57
76,183,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,5,,c,136.12,105.6,36.53,,,270.553,172.576,529.844,295,185,530.5,27.43067482,0.656
76,195,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,5,,pm,109.12,85.4,33.15,,,280.088,147.696,529.295,295,185,530.5,40.19214084,1.205
76,112,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,7,4,6,,c,180.75,100.11,41.46,,,270.038,156.939,529.366,295,185,530.5,37.57402189,1.134
76,197,49,Tool,,Lower Pal,handaxe & misc bifacial,bif_tools,6,6,4,6,,md,122.31,84.29,52.14,,,274.083,140.236,529.222,295,185,530.5,49.42640862,1.278
76,127,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,3,1,3,,c,83.86,49.04,23.2,,,261.324,147.308,528.978,295,185,530.5,50.5675422,1.522
76,39,21,Debitage,,,,blades_cores,5,6,3,3,,md,88.17,40.54,20.51,,,280.97,142.012,529.327,295,185,530.5,45.23477615,1.173
76,164,4,Core,bidirectional,Middle Pal,,Levallois,2,4,1,3,,c,84.79,52.13,23.57,,,268.046,147.231,529.096,295,185,530.5,46.42183423,1.404
76,126,16,Core,Lev_Nubian,Middle Pal,,Levallois,2,3,1,3,,c,86.02,54.11,35.61,,,261.854,141.764,528.882,295,185,530.5,54.50345802,1.618
76,192,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,5,1,3,,c,74.66,68.96,20.67,,,282.215,165.494,529.742,295,185,530.5,23.33484144,0.758
76,92,25,Debitage,,Middle Pal,,Levallois,4,6,2,3,,c,84.3,46.79,11.57,53.87,12.24,276.272,158.987,529.478,295,185,530.5,32.06959053,1.022
76,143,41,Tool,,,sidescraper,,1,4,1,4,,pm,158.2,48.76,16.61,24.86,11.33,248.394,171.584,529.507,295,185,530.5,48.50870377,0.993
76,157,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,4,2,3,,c,79.07,50.43,21.88,,,256.641,154.184,528.855,295,185,530.5,49.23154235,1.645
76,91,25,Debitage,,Middle Pal,,Levallois,4,6,2,3,,c,134.56,52.73,16.44,39.36,11.37,275.309,157.49,529.442,295,185,530.5,33.84752495,1.058
76,62,25,Debitage,,Middle Pal,,Levallois,4,6,2,3,,c,138.93,60.19,13.04,,,284.438,156.305,529.479,295,185,530.5,30.59413849,1.021
76,88,17,Core,Lev_other,Middle Pal,,Levallois,4,6,2,3,,c,153.15,66.94,38.84,,,272.779,157.425,529.42,295,185,530.5,35.43049345,1.08
76,75,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,6,2,3,,c,153.9,76.84,47.9,,,280.184,156.794,529.46,295,185,530.5,31.87748252,1.04
76,5,27,Debitage,,,,,2,3,1,4,,c,166.8,34.38,28.62,,,295.962,153.047,529.488,295,185,530.5,31.98349257,1.012
76,116,21,Debitage,,,,blades_cores,2,5,1,4,,m,97.69,44.35,12.42,,,265.99,152.669,529.183,295,185,530.5,43.45811949,1.317
76,7,16,Core,Lev_Nubian,Middle Pal,,Levallois,5,6,2,3,,c,72.8,56.42,31.74,,,294.721,152.516,529.484,295,185,530.5,32.50108234,1.016
76,11,1,Core,uni_flake,,,flakes_cores,2,2,1,4,,c,58.5,95.9,85.94,,,291.352,152.337,529.45,295,185,530.5,32.88285226,1.05
76,43,21,Debitage,,,,blades_cores,2,4,1,4,,c,135.02,42.34,14.14,19.9,10.53,286.715,147.658,529.394,295,185,530.5,38.26603487,1.106
76,153,19,Core,,,,,2,5,1,4,,,,,,,,245.434,161.539,529.12,295,185,530.5,54.85536689,1.38
76,111,1,Core,uni_flake,,,flakes_cores,2,4,1,4,,d,46.79,85.42,33.96,,,273.548,157.57,529.426,295,185,530.5,34.83886738,1.074
76,203,21,Debitage,,,,blades_cores,2,3,1,4,,md,49.35,24.32,6.55,,,286.196,153.157,529.431,295,185,530.5,33.05495161,1.069
76,185,25,Debitage,,Middle Pal,,Levallois,4,6,3,3,,c,114.67,30.46,18.35,28.05,18.19,274.696,169.182,529.83,295,185,530.5,25.74704721,0.67
76,57,17,Core,Lev_other,Middle Pal,,Levallois,4,6,3,3,,c,101,92.09,48.51,,,280.177,153.827,529.391,295,185,530.5,34.53559235,1.109
76,59,25,Debitage,,Middle Pal,,Levallois,4,6,3,3,,c,123.27,60.82,17.84,30.86,11.42,283.994,155.284,529.436,295,185,530.5,31.70654172,1.064
76,94,20,Debitage,,,,flakes_cores,3,4,1,4,,c,81.19,85.62,42.28,37.01,15.18,280.454,166.217,529.764,295,185,530.5,23.76823302,0.736
76,103,41,Tool,,,sidescraper,,3,5,1,4,,md,89.07,38.29,12.36,,,293.406,166.604,529.782,295,185,530.5,18.4788846,0.718
76,136,27,Debitage,,,,,3,5,1,4,,c,113.06,58.63,19.29,35.81,16.91,263.102,161.05,529.206,295,185,530.5,39.90938912,1.294
76,78,18,Core,indeterm,,,,3,5,1,4,,c,69.33,69.54,35.78,,,274.436,151.493,529.289,295,185,530.5,39.33273021,1.211
76,87,24,Debitage,,Middle Pal,,Levallois,4,6,3,3,,c,89.51,49.08,12.03,41.27,12.1,272.351,156.997,529.387,295,185,530.5,36.03309561,1.113
76,63,23,Debitage,,Middle Pal,Lev point,Levallois,4,6,3,3,,c,107.38,75.2,8.66,68.28,15.99,284.108,159.93,529.571,295,185,530.5,27.34965457,0.929
76,99,17,Core,Lev_other,Middle Pal,,Levallois,4,6,3,3,,c,125.27,95.99,46.82,,,292.085,158.453,529.547,295,185,530.5,26.7235597,0.953
76,70,17,Core,Lev_other,Middle Pal,,Levallois,4,6,3,3,,c,151.88,115.95,51.21,,,283.51,160.889,529.599,295,185,530.5,26.72400086,0.901
76,119,14,Core,Lev_Nubian,Middle Pal,,Levallois,4,6,3,3,,c,161.35,68.34,32.26,,,274.761,174.975,529.931,295,185,530.5,22.5929526,0.569
76,144,2,Core,uni_blade,,,blades_cores,3,4,1,4,,c,102.34,54.87,76.07,,,248.282,171.542,529.497,295,185,530.5,48.62813277,1.003
76,115,9,Core,Lev_other,Middle Pal,,Levallois,5,6,3,3,,c,119.15,99.48,43.16,,,265.916,151.086,529.137,295,185,530.5,44.6978324,1.363
76,133,40,Tool,,,"misc (notch, perf, rp, dent, trunc)",,4,5,1,4,,c,80.25,59.21,18.6,15.33,9.51,258.779,151.46,528.914,295,185,530.5,49.39036178,1.586
76,204,16,Core,Lev_Nubian,Middle Pal,,Levallois,5,6,3,3,,c,126.84,80.69,39.54,,,282.395,152.689,529.39,295,185,530.5,34.70041565,1.11
76,209,15,Core,Lev_Nubian,Middle Pal,,Levallois,5,6,3,3,,c,141.34,104.74,41.53,,,298.37,168.655,529.791,295,185,530.5,16.70385004,0.709
76,134,14,Core,Lev_Nubian,Middle Pal,,Levallois,1,5,1,4,,c,83.55,55.03,19.28,,,261.871,158.956,529.074,295,185,530.5,42.16460664,1.426
76,128,1,Core,uni_flake,,,flakes_cores,3,5,2,4,,c,63,59.83,38.22,,,261.99,147.314,528.985,295,185,530.5,50.12175098,1.515
76,139,22,Debitage,,Middle Pal,,Levallois,1,5,1,4,,pm,77.31,40.89,9.66,17.24,11.41,269.056,167.971,529.492,295,185,530.5,31.04986378,1.008
76,114,16,Core,Lev_Nubian,Middle Pal,,Levallois,1,5,1,4,,c,94.93,58.84,27.34,,,266.517,150.176,529.16,295,185,530.5,45.0087532,1.34
76,122,1,Core,uni_flake,,,flakes_cores,4,5,2,4,,c,48.42,63.36,42.22,,,262.788,139.212,528.989,295,185,530.5,56.00390173,1.511
76,208,20,Debitage,,,,flakes_cores,4,6,2,4,,pm,93.93,64.8,18.61,45.45,20.82,294.224,157.514,529.51,295,185,530.5,27.51476825,0.99
76,9,22,Debitage,,Middle Pal,,Levallois,1,2,1,4,,c,85.48,45.33,8.1,44.31,8.1,289.502,156.122,529.516,295,185,530.5,29.41317977,0.984
76,169,46,Tool,,,endscraper,,4,6,2,4,,c,113.26,40.19,10.69,,,256.378,152.165,528.996,295,185,530.5,50.71546239,1.504
76,60,16,Core,Lev_Nubian,Middle Pal,,Levallois,1,2,1,4,,c,102.07,65.75,26.99,,,283.778,155.785,529.475,295,185,530.5,31.31293876,1.025
76,171,55,Tool,,Middle Pal,"Lev point, retouched",Levallois,2,5,1,4,,md,64.57,39.91,9.45,,,270.385,167.509,529.706,295,185,530.5,30.20701478,0.794
76,165,24,Debitage,,Middle Pal,,Levallois,2,3,1,4,,m,63.53,30.87,8.27,,,265.25,147.732,529.05,295,185,530.5,47.70816308,1.45
76,150,4,Core,bidirectional,Middle Pal,,Levallois,2,5,1,4,,c,76.63,68.16,26.7,,,245.396,165.077,529.231,295,185,530.5,53.47048818,1.269
76,196,2,Core,uni_blade,,,blades_cores,4,4,2,4,,c,90.46,42.84,29.58,,,280.252,147.712,529.308,295,185,530.5,40.11632226,1.192
76,148,22,Debitage,,Middle Pal,,Levallois,2,4,1,4,,md,68.13,38.99,12.14,,,246.4,166.247,529.286,295,185,530.5,52.10670595,1.214
76,37,18,Core,indeterm,,,,5,5,2,4,,c,148.77,47.51,48.77,,,283.243,141.111,529.372,295,185,530.5,45.45045384,1.128
76,64,20,Debitage,,,,flakes_cores,5,3,2,4,,c,77.67,64.76,18.72,46.61,22.87,284.714,159.637,529.605,295,185,530.5,27.38402071,0.895
76,69,18,Core,indeterm,,,,5,5,2,4,,c,106.42,54.68,39.33,,,284.711,161.143,529.629,295,185,530.5,25.99574217,0.871
76,179,56,Tool,,Middle Pal,"Lev point, retouched",Levallois,3,5,1,4,,c,84.91,53.75,18.08,,,269.862,185.558,530.37,295,185,530.5,25.14452839,0.13
76,41,20,Debitage,,,,flakes_cores,6,6,2,4,,pm,77.26,106.91,21.34,70.05,20.81,290.18,146.167,529.42,295,185,530.5,39.14588981,1.08
76,23,21,Debitage,,,,blades_cores,4,7,3,4,,c,104.03,28.18,19.88,13.72,6.62,292.737,142.445,529.422,295,185,530.5,42.62876116,1.078
76,159,27,Debitage,,,,,4,6,3,4,,c,135.98,40.66,26.42,,,273.922,179.713,530.026,295,185,530.5,21.73612498,0.474
76,12,27,Debitage,,,,,4,6,3,4,,c,160.6,70.36,26.7,21.01,11.38,290.729,150.051,529.448,295,185,530.5,35.22471783,1.052
76,48,21,Debitage,,,,blades_cores,4,6,3,4,,c,107.19,49.1,15.59,26.63,12.84,278.86,144.259,529.292,295,185,530.5,43.83820189,1.208
76,93,20,Debitage,,,,flakes_cores,4,6,3,4,,c,91.66,78.46,35.52,66.67,33.74,279.061,155.429,529.42,295,185,530.5,33.61044722,1.08
76,178,24,Debitage,,Middle Pal,,Levallois,3,5,1,4,,c,54.7,33.91,8.05,31.28,9.3,268.236,184.084,530.231,295,185,530.5,26.78102151,0.269
76,95,17,Core,Lev_other,Middle Pal,,Levallois,3,4,1,4,,c,86.44,84.68,37.35,,,281.281,166.386,529.784,295,185,530.5,23.13448969,0.716
76,101,17,Core,Lev_other,Middle Pal,,Levallois,3,4,1,4,,c,91.88,61.6,29.12,,,292.264,165.245,529.792,295,185,530.5,19.9561265,0.708
76,2,1,Core,uni_flake,,,flakes_cores,5,6,3,4,,c,69.89,53.83,45.96,,,293.562,148.068,529.448,295,185,530.5,36.97495331,1.052
76,16,21,Debitage,,,,blades_cores,5,6,3,4,,c,101.77,42.05,18.18,,,286.617,140.955,529.382,295,185,530.5,44.8496002,1.118
76,27,6,Core,multi_plat,,,flakes_cores,5,6,3,4,,c,117.32,54.14,93.63,,,282.389,143.264,529.316,295,185,530.5,43.61574111,1.184
76,90,6,Core,multi_plat,,,flakes_cores,5,6,3,4,,c,90.88,129.94,39.54,,,276.233,157.314,529.413,295,185,530.5,33.46485401,1.087
76,147,23,Debitage,,Middle Pal,Lev point,Levallois,3,5,1,4,,c,77.04,27.1,8.98,26.4,10.99,246.6,163.07,529.111,295,185,530.5,53.15462558,1.389
76,71,23,Debitage,,Middle Pal,Lev point,Levallois,3,4,1,4,,c,94.16,73.93,11.07,74.66,11.72,281.252,162.995,529.662,295,185,530.5,25.96015741,0.838
76,170,2,Core,uni_blade,,,blades_cores,5,6,3,4,,c,65.02,58.38,71.46,,,255.822,151.323,528.975,295,185,530.5,51.6854103,1.525
76,166,41,Tool,,,sidescraper,,6,7,3,4,,c,123.05,92.85,28.03,,,262.355,149.946,528.985,295,185,530.5,47.92467179,1.515
76,74,25,Debitage,,Middle Pal,,Levallois,4,5,1,4,,c,90.72,46.98,12.4,21.51,10.58,282.362,156.92,529.499,295,185,530.5,30.80921039,1.001
76,8,19,Core,,,,,6,7,3,4,,,,,,,,298.807,150.405,529.453,295,185,530.5,34.81958476,1.047
76,107,16,Core,Lev_Nubian,Middle Pal,,Levallois,4,4,1,4,,c,136.55,109.22,46.18,,,282.432,174.254,529.996,295,185,530.5,16.54343241,0.504
76,149,17,Core,Lev_other,Middle Pal,,Levallois,3,5,2,4,,c,57.99,63.38,25.51,,,246.423,166.257,529.272,295,185,530.5,52.08198308,1.228
76,206,2,Core,uni_blade,,,blades_cores,6,6,3,4,,c,131.01,48.92,96.14,,,295.543,160.077,529.578,295,185,530.5,24.94595883,0.922
76,10,20,Debitage,,,,flakes_cores,6,6,4,4,,c,140.12,108.76,41.48,,,291.641,152.876,529.459,295,185,530.5,32.31590844,1.041
76,184,24,Debitage,,Middle Pal,,Levallois,3,5,2,4,,c,56.27,51.93,11.36,18.64,9.44,273.926,170.937,529.866,295,185,530.5,25.34331077,0.634
76,108,9,Core,Lev_other,Middle Pal,,Levallois,4,5,2,4,,c,70.5,58.28,19.95,,,283.772,175.946,530.131,295,185,530.5,14.42841159,0.369
76,200,20,Debitage,,,,flakes_cores,6,6,4,4,,md,78.62,90.98,28.55,,,266.939,138.462,529.131,295,185,530.5,54.36064133,1.369
76,198,17,Core,Lev_other,Middle Pal,,Levallois,4,5,2,4,,c,53.96,64.42,21.08,,,273.829,141.976,529.197,295,185,530.5,47.96846491,1.303
76,30,20,Debitage,,,,flakes_cores,6,6,4,4,,c,98.84,89.72,20.4,,,285.951,142.218,529.407,295,185,530.5,43.742183,1.093
76,33,27,Debitage,,,,,6,6,4,4,,c,163.01,62.7,34.71,44.65,25.74,281.742,144.017,529.306,295,185,530.5,43.09067752,1.194
76,177,25,Debitage,,Middle Pal,,Levallois,4,5,2,4,,c,77.86,37.5,17.04,,,267.683,183.51,530.161,295,185,530.5,27.35970596,0.339
76,76,25,Debitage,,Middle Pal,,Levallois,4,6,2,4,,pm,82.63,47.92,9.72,50.8,13.37,280.248,156.624,529.462,295,185,530.5,31.99838002,1.038
76,161,24,Debitage,,Middle Pal,,Levallois,4,6,2,4,,c,71.7,54.77,11.79,50.53,15.45,278.748,168.883,529.745,295,185,530.5,22.90098727,0.755
76,58,25,Debitage,,Middle Pal,,Levallois,4,4,2,4,,c,111.34,44.23,21.63,28.59,18.17,281.732,152.381,529.395,295,185,530.5,35.23152012,1.105
76,46,2,Core,uni_blade,,,blades_cores,6,6,4,4,,c,102.82,98.14,35.62,,,284.89,146.001,529.369,295,185,530.5,40.3040105,1.131
76,44,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,6,2,4,,c,107.26,83.1,35.55,,,287.16,153.769,529.468,295,185,530.5,32.21654831,1.032
76,100,17,Core,Lev_other,Middle Pal,,Levallois,5,5,2,4,,c,89.72,68.87,36.55,,,292.057,158.269,529.513,295,185,530.5,26.91062576,0.987
76,207,17,Core,Lev_other,Middle Pal,,Levallois,4,6,3,4,,c,82.19,62.86,34.69,,,294.656,157.466,529.511,295,185,530.5,27.55390377,0.989
76,53,17,Core,Lev_other,Middle Pal,,Levallois,4,6,3,4,,c,102.77,98.93,31.51,,,276.344,143.204,529.255,295,185,530.5,45.78757448,1.245
76,120,20,Debitage,,,,flakes_cores,4,5,2,5,,c,104.81,61.74,30.32,36.08,21.04,274.926,175.239,529.942,295,185,530.5,22.32832195,0.558
76,167,15,Core,Lev_Nubian,Middle Pal,,Levallois,4,6,3,4,,c,108.57,102.16,30.2,,,259.647,151.596,529.05,295,185,530.5,48.65967864,1.45
76,191,21,Debitage,,,,blades_cores,4,6,2,5,,c,110.52,47.78,20.47,24.36,8.39,276.394,164.983,529.707,295,185,530.5,27.34030676,0.793
76,110,25,Debitage,,Middle Pal,,Levallois,5,6,3,4,,c,70.67,40.36,13.29,21.89,16.2,274.218,158.812,529.473,295,185,530.5,33.44783397,1.027
76,52,17,Core,Lev_other,Middle Pal,,Levallois,5,7,3,4,,c,150.37,69.94,33.65,,,278.588,141.217,529.281,295,185,530.5,46.77382595,1.219
76,50,17,Core,Lev_other,Middle Pal,,Levallois,6,7,3,4,,c,71.03,85.53,25.91,,,283.073,138.525,529.381,295,185,530.5,47.99407375,1.119
76,36,21,Debitage,,,,blades_cores,5,6,3,5,,c,173.67,56.5,36.84,,,283.582,142.213,529.352,295,185,530.5,44.29916474,1.148
76,61,17,Core,Lev_other,Middle Pal,,Levallois,6,7,3,4,,c,136.04,113.77,41.4,,,284.692,155.69,529.481,295,185,530.5,31.08648139,1.019
76,130,17,Core,Lev_other,Middle Pal,,Levallois,6,6,4,4,,md,101.18,128.01,53.69,,,263.232,147.407,529.016,295,185,530.5,49.24065118,1.484
76,146,24,Debitage,,Middle Pal,,Levallois,2,5,1,5,,pm,101.29,92.22,18.42,37.2,12.28,245.892,162.904,529.134,295,185,530.5,53.86738193,1.366
76,172,55,Tool,,Middle Pal,"Lev point, retouched",Levallois,3,5,1,5,,pm,45.01,54.93,8.96,,,270.522,167.744,529.719,295,185,530.5,29.9591719,0.781
76,190,55,Tool,,Middle Pal,"Lev point, retouched",Levallois,3,5,1,5,,md,61.34,50.58,10.55,,,271.429,165.476,529.649,295,185,530.5,30.6186678,0.851
76,96,25,Debitage,,Middle Pal,,Levallois,3,5,1,5,,md,105.58,43.43,14.13,,,291.934,154.763,529.488,295,185,530.5,30.40889128,1.012
76,151,54,Tool,,Middle Pal,sidescraper,Levallois,4,5,2,5,,c,138.29,47.98,11.59,35.09,10.06,243.602,160.386,529.153,295,185,530.5,57.00366487,1.347
76,85,2,Core,uni_blade,,,blades_cores,5,6,3,5,,c,98.14,43.11,27.93,,,272.827,152.33,529.312,295,185,530.5,39.50167304,1.188
76,129,2,Core,uni_blade,,,blades_cores,5,6,3,5,,c,96.54,41.98,56.33,,,262.774,147.088,529.005,295,185,530.5,49.7802154,1.495
76,81,27,Debitage,,,,,6,7,3,5,,c,110.23,51.81,24.07,45.36,35.48,281.474,139.604,529.372,295,185,530.5,47.38166181,1.128
76,83,20,Debitage,,,,flakes_cores,6,7,3,5,,pm,63.97,69.61,17.08,28.08,14.95,281.504,141.301,529.338,295,185,530.5,45.75035367,1.162
76,152,23,Debitage,,Middle Pal,Lev point,Levallois,4,5,2,5,,c,88.78,47.19,7.38,48.58,6.21,244.122,160.572,529.143,295,185,530.5,56.45475637,1.357
76,1,21,Debitage,,,,blades_cores,6,7,3,5,,c,131.85,53.29,27.83,,,294.012,144.597,529.433,295,185,530.5,40.42916079,1.067
76,86,27,Debitage,,,,,6,6,3,5,,c,147.01,30.84,23.92,27.48,19.59,273,153.17,529.298,295,185,530.5,38.711674,1.202
76,26,20,Debitage,,,,flakes_cores,6,7,3,5,,c,71.94,76.58,21.84,76.57,27.74,288.4,142.6,529.392,295,185,530.5,42.92490727,1.108
